0000.train,KULLANMADIM .,,,,,,
1/kullan,,,,,,,
,,,,,,,
0866.train,LEZZET VE ÇEŞİT İYİ DEĞİLDİ .,,,,,,
4/iyi,,,,,,,
,and:domain,,,,,,
,,1/lezzet:op1,,,,,
,,3/çeşit:op2,,,,,
,5/değil:polarity,,,,,,
,,,,,,,
0867.train,HİZMETTEN MEMNUN KALDIM .,,,,,,
2/memnun 3/kal,,,,,,,
,1/hizmet:ARG1,,,,,,
,ben:ARG0,,,,,,
,,,,,,,
0868.train,HİZMETTEN MEMNUN KALDIM .,,,,,,
2/memnun 3/kal,,,,,,,
,1/hizmet:ARG1,,,,,,
,ben:ARG0,,,,,,
,,,,,,,
0869.train,GÖKHAN BEY İLE GÖRÜŞÜLDÜ .,,,,,,
4/görüş,,,,,,,
,person:ARG1,,,,,,
,,name:name,,,,,
,,,1/gökhan:op1,,,,
,,,2/bey:op2,,,,
,,-:wiki,,,,,
,,,,,,,
0870.train,GAYET İYİLERDİ .,,,,,,
2/iyi,,,,,,,
,1/gayet:degree,,,,,,
,onlar:domain,,,,,,
,,,,,,,
0871.train,GÜLER YÜZLÜYDÜ .,,,,,,
1/güler 2/yüz,,,,,,,
,o:poss,,,,,,
,,,,,,,
0872.train,FİYATI NORMALDİ .,,,,,,
2/normal,,,,,,,
,1/fiyat:domain,,,,,,
,,o:poss,,,,,
,,,,,,,
0873.train,YEMEKLER LEZZETSİZDİ .,,,,,,
2/lezzetsiz,,,,,,,
,1/yemek:domain,,,,,,
,,,,,,,
0874.train,FİYATI DAHA UYGUN OLABİLİRDİ .,,,,,,
mümkün,,,,,,,
,4/ol:ARG1,,,,,,
,,3/uygun:ARG1,,,,,
,,,2/daha:degree,,,,
,,1/fiyat:ARG0,,,,,
,,,o:poss,,,,
,,,,,,,
0875.train,KALİTESİ DÜŞÜKTÜ .,,,,,,
2/düşük,,,,,,,
,1/kalite:domain,,,,,,
,,o:poss,,,,,
,,,,,,,
0876.train,DAHA UCUZ OLABİLİRDİ .,,,,,,
mümkün,,,,,,,
,3/ol:ARG1,,,,,,
,,2/ucuz:ARG1,,,,,
,,,1/daha:degree,,,,
,,o:poss,,,,,
,,,,,,,
0877.train,HİÇ İLGİLENMEDİ BİZİMLE .,,,,,,
2/ilgilen,,,,,,,
,1/hiç:degree,,,,,,
,3/biz:ARG1,,,,,,
,o:ARG0,,,,,,
,,,,,,,
0878.train,LEZZETİ KÖTÜYDÜ .,,,,,,
2/kötü,,,,,,,
,1/lezzet:domain,,,,,,
,,o:poss,,,,,
,,,,,,,
0879.train,MANZARASI SÜPERDİ .,,,,,,
2/süper,,,,,,,
,1/manzara:domain,,,,,,
,,o:poss,,,,,
,,,,,,,
0880.train,ODA HİZMETİ ÇOK İYİ .,,,,,,
4/iyi,,,,,,,
,3/çok:degree,,,,,,
,2/hizmet:domain,,,,,,
,,1/oda:poss,,,,,
,,,,,,,
0881.train,ÇOK FAZLA ANİMASYON YOKTU .,,,,,,
4/yok,,,,,,,
,3/animasyon:ARG1,,,,,,
,,2/fazla:degree,,,,,
,,,1/çok:degree,,,,
,,,,,,,
0882.train,ALİ BEY .,,,,,,
person,,,,,,,
,name:name,,,,,,
,,1/ali:op1,,,,,
,,2/bey:op2,,,,,
,,,,,,,
0883.train,BEKLENTİMİZİN ÜZERİNDEYDİ .,,,,,,
2/üzeri,,,,,,,
,1/beklenti:poss,,,,,,
,,biz:poss,,,,,
,,,,,,,
0884.train,KLİMA ÇALIŞMIYORDU .,,,,,,
2/çalış,,,,,,,
,1/klima:ARG0,,,,,,
,-:polarity,,,,,,
,,,,,,,
0885.train,ÇOK BEĞENDİK .,,,,,,
2/beğen,,,,,,,
,1/çok:degree,,,,,,
,biz:ARG0,,,,,,
,,,,,,,
0886.train,KONUMU ÇOK İYİYDİ .,,,,,,
3/iyi,,,,,,,
,2/çok:degree,,,,,,
,1/konum:domain,,,,,,
,,o:poss,,,,,
,,,,,,,
0887.train,ÇOK BEĞENMEDİM .,,,,,,
2/beğen,,,,,,,
,1/çok:degree,,,,,,
,-:polarity,,,,,,
,ben:ARG0,,,,,,
,,,,,,,
0888.train,ÇOK İYİ .,,,,,,
2/iyi,,,,,,,
,1/çok:degree,,,,,,
,o:domain,,,,,,
,,,,,,,
0889.train,HER GÜN ARADILAR .,,,,,,
3/ara,,,,,,,
,frequency,,,,,,
,,rate-entity,,,,,
,,,1:quant,,,,
,,,2/gün:unit,,,,
,onlar:ARG0,,,,,,
,,,,,,,
0890.train,YEMEKLERDEN DOLAYI .,,,,,,
ol,,,,,,,
,1/yemek:cause,,,,,,
,,,,,,,
0891.train,HERŞEYDEN MEMNUN KALDIK .,,,,,,
2/memnun 3/kal,,,,,,,
,1/HERŞEYDEN:ARG1,,,,,,
,biz:ARG0,,,,,,
,,,,,,,
0892.train,ÇEŞİT AZDI LEZZET İYİYDİ .,,,,,,
and,,,,,,,
,2/az:op1,,,,,,
,,1/çeşit:domain,,,,,
,4/iyi:op2,,,,,,
,,3/lezzet:domain,,,,,
,,,,,,,
0893.train,YARDIMCI OLDU BİZE .,,,,,,
1/yardımcı 2/ol,,,,,,,
,3/biz:ARG1,,,,,,
,o:ARG0,,,,,,
,,,,,,,
0894.train,GENEL OLARAK GÜZELDİ .,,,,,,
3/güzel,,,,,,,
,o:domain,,,,,,
,1/genel:degree,,,,,,
,,,,,,,
0895.train,PERSONELLERİN YAKLAŞIMI İYİYDİ .,,,,,,
3/iyi,,,,,,,
,2/yaklaşım:domain,,,,,,
,,1/personel:poss,,,,,
,,,,,,,
0896.train,SERVİSİ ÇOK HIZLI VE ÇOK SERİ .,,,,,,
and,,,,,,,
,3/hızlı:op1,,,,,,
,,2/çok:degree,,,,,
,,1/servis:domain,,,,,
,6/seri:op2,,,,,,
,,5/çok:degree,,,,,
,,1/servis:domain,,,,,
,,,,,,,
0897.train,SERVİSİ ÇOK HIZLI .,,,,,,
3/hızlı,,,,,,,
,2/çok:degree,,,,,,
,1/servis:domain,,,,,,
,,o:poss,,,,,
,,,,,,,
0898.train,SERVİSİ ÇOK HIZLI VE ÇOK .,,,,,,
and,,,,,,,
,3/hızlı:op1,,,,,,
,,2/çok:degree,,,,,
,,1/servis:domain,,,,,
,,,o:poss,,,,
,5/çok:op2,,,,,,
,,1/servis,,,,,
,,,o:poss,,,,
,,,,,,,
0899.train,TEMİZ BİR TESİSTİ KONUMUNU BEĞENDİM PERSONELLERİ GÜLER YÜZLÜYDÜ .,,,,,,
and,,,,,,,
,3/tesis:op1,,,,,,
,,1/temiz:mod,,,,,
,5/beğen:op2,,,,,,
,,4/konum:ARG1,,,,,
,,,o:poss,,,,
,7/güler 8/yüz,,,,,,
,,6/personel:poss,,,,,
,,,,,,,
0900.train,ANİMASYON BİRAZ ZAYIFTI .,,,,,,
3/zayıf,,,,,,,
,2/biraz:degree,,,,,,
,1/animasyon:domain,,,,,,
,,,,,,,
0901.train,BAYAĞI İLGİLENDİ .,,,,,,
2/ilgilen,,,,,,,
,1/bayağı:degree,,,,,,
,,,,,,,
,,,,,,,
0902.train,PUANLAMAK İSTEMİYORUM .,,,,,,
2/iste,,,,,,,
,1/puanla:ARG1,,,,,,
,ben:ARG0,,,,,,
,-:polarity,,,,,,
,,,,,,,
0903.train,ÖZELLİKLE SEBZE YEMEKLERİ MÜTHİŞTİ .,,,,,,
4/müthiş,,,,,,,
,3/yemek:domain,,,,,,
,,2/sebze:mod,,,,,
,1/özellikle:degree,,,,,,
,,,,,,,
0904.train,ÖZELLİKLE SEBZE YEMEKLERİ MÜTHİŞTİ .,,,,,,
4/müthiş,,,,,,,
,3/yemek:domain,,,,,,
,,2/sebze:mod,,,,,
,1/özellikle:degree,,,,,,
,,,,,,,
0905.train,PEK İLGİLENMEDİ .,,,,,,
2/ilgilen,,,,,,,
,1/pek,,,,,,
,-:polarity,,,,,,
,o:ARG0,,,,,,
,,,,,,,
0906.train,REHBERİ GÖRMEDİM .,,,,,,
2/gör,,,,,,,
,1/rehber:ARG1,,,,,,
,ben:ARG0,,,,,,
,-:polarity,,,,,,
,,,,,,,
0907.train,REZERVASYONU KIZIM YAPTIRDI .,,,,,,
yap,,,,,,,
,3/yap:ARG1,,,,,,
,,2/kız:ARG0,,,,,
,,,ben:poss,,,,
,,1/rezervasyon:ARG1,,,,,
,,,,,,,
0908.train,ÇOK İYİ İLGİLENDİLER .,,,,,,
3/ilgilen,,,,,,,
,2/iyi:manner,,,,,,
,,1/çok:degree,,,,,
,onlar:ARG0,,,,,,
,,,,,,,
0909.train,İYİ OLARAK PUANLARIM .,,,,,,
3/puanla,,,,,,,
,1/iyi:manner,,,,,,
,ben:ARG0,,,,,,
,,,,,,,
0910.train,HER ZAMAN TERCİH EDİYORUZ .,,,,,,
3/tercih 4/et,,,,,,,
,1/her 2/zaman:time,,,,,,
,ben:ARG0,,,,,,
,,,,,,,
0911.train,BİR NEDENİ YOK .,,,,,,
3/yok,,,,,,,
,2/neden:ARG1,,,,,,
,,o:poss,,,,,
,,,,,,,
0912.train,KİRLİYDİ .,,,,,,
1/kirli,,,,,,,
,o:domain,,,,,,
,,,,,,,
0913.train,MURAT BEYDİ .,,,,,,
person,,,,,,,
,name:name,,,,,,
,,1/murat:op1,,,,,
,,2/bey:op2,,,,,
,,,,,,,
0914.train,İHTİYAÇ DUYMADIK .,,,,,,
1/ihtiyaç 2/duy,,,,,,,
,biz:ARG0,,,,,,
,,,,,,,
0915.train,DÜZENLİ BİR ODAYDI .,,,,,,
3/oda,,,,,,,
,1/düzenli:mod,,,,,,
,,,,,,,
0916.train,EVET MEMNUN KALDIK .,,,,,,
and,,,,,,,
,1/evet:op1,,,,,,
,2/memnun 3/kal:op2,,,,,,
,,biz:ARG0,,,,,
0917.train,UYGUN .,,,,,,
1/uygun,,,,,,,
,o:domain,,,,,,
,,,,,,,
0918.train,AÇIK BÜFE GÖRÜNÜMÜ CEZBEDİCİ .,,,,,,
4/cezbet,,,,,,,
,3/görünüm:ARG0,,,,,,
,,1/açık 2/büfe:poss,,,,,
,,,,,,,
0919.train,AÇIK BÜFE GÖRÜNÜMÜ CEZBEDİCİ .,,,,,,
4/cezbet,,,,,,,
,3/görünüm:ARG0,,,,,,
,,1/açık 2/büfe:poss,,,,,
,,,,,,,
0920.train,DAMAK TADIMIZA UYMADI .,,,,,,
3/uy,,,,,,,
,1/damak 2/tat:ARG2,,,,,,
,o:ARG0,,,,,,
,,,,,,,
0921.train,FİYAT KALİTE DENGESİ İYİ DEĞİLDİ .,,,,,,
4/iyi,,,,,,,
,and,,,,,,
,,3/denge:domain,,,,,
,,,1/fiyat:poss,,,,
,,,,,,,
,,3/denge:domain,,,,,
,,,2/kalite:poss,,,,
,5/değil:polarity,,,,,,
,,,,,,,
0922.train,ARANMAK İSTEMİYORUM .,,,,,,
2/iste,,,,,,,
,thing:ARG1,,,,,,
,,1/ara:ARG1,,,,,
,,,,,,,
0923.train,DAHA GÜZEL OLABİLİRDİ .,,,,,,
mümkün,,,,,,,
,3/ol:ARG1,,,,,,
,,2/güzel:manner,,,,,
,,,1/daha:degree,,,,
,,o:ARG0,,,,,
,,,,,,,
0924.train,ANİMASYON KÖTÜYDÜ .,,,,,,
2/kötü,,,,,,,
,1/animasyon:domain,,,,,,
,,,,,,,
,,,,,,,
0925.train,DENİZE UZAKTI .,,,,,,
2/uzak,,,,,,,
,1/deniz:location,,,,,,
,o:domain,,,,,,
,,,,,,,
0926.train,TEMİZ BİR TESİSTİ PERSONELLERİ GÜLER YÜZLÜYDÜ KONUMUNU BEĞENDİM .,,,,,,
and,,,,,,,
,3/tesis:op1,,,,,,
,,1/temiz:mod,,,,,
,5/güler 6/yüz:op2,,,,,,
,,4/personel:poss,,,,,
,8/beğen:op3,,,,,,
,,7/konum:ARG1,,,,,
,,,o:poss,,,,
,,ben:ARG0,,,,,
,,,,,,,
0927.train,SANTORİNİ TURUNA KATILDIM .,,,,,,
3/katıl,,,,,,,
,2/tur:ARG1,,,,,,
,,city:location,,,,,
,,,"wiki:""santorini""",,,,
,,,name:name,,,,
,,,,1/santorini:op1,,,
,ben:ARG0,,,,,,
,-:polarity,,,,,,
,,,,,,,
0928.train,TEMİZ BİR GEMİYDİ PERSONELLER İLGİLİYDİ YEMEKLERİNDEN MEMNUN KALDIM .,,,,,,
and,,,,,,,
,3/gemi:op1,,,,,,
,,1/temiz:mod,,,,,
,5/ilgili:op2,,,,,,
,,4/personel:domain,,,,,
,7/memnun 8/kal,,,,,,
,,6/yemek:ARG1,,,,,
,,ben:ARG0,,,,,
,,,,,,,
0929.train,KONUMU İYİ .,,,,,,
2/iyi,,,,,,,
,1/konum:domain,,,,,,
,,o:poss,,,,,
,,,,,,,
0930.train,FATURAM VARDI ŞİRKET ADINA .,,,,,,
2/var,,,,,,,
,1/fatura:ARG1,,,,,,
,,ben:poss,,,,,
,3/şirket:beneficiary,,,,,,
,,,,,,,
0931.train,FATURAM VARDI ŞİRKET ADINA .,,,,,,
2/var,,,,,,,
,1/fatura:ARG1,,,,,,
,,ben:poss,,,,,
,3/şirket:beneficiary,,,,,,
,,,,,,,
0932.train,ŞAHIS ADINA FATURAM VARDI .,,,,,,
4/var,,,,,,,
,3/fatura:ARG1,,,,,,
,,ben:poss,,,,,
,1/şahıs:beneficiary,,,,,,
,,,,,,,
0933.train,ŞAHIS ADINA FATURAM VARDI .,,,,,,
4/var,,,,,,,
,3/fatura:ARG1,,,,,,
,,ben:poss,,,,,
,1/şahıs:beneficiary,,,,,,
,,,,,,,
0934.train,5 ÜZERİNDEN 10 VERİRİM .,,,,,,
,1/5,,,,,,
,2/üzeri,,,,,,
,3/10,,,,,,
4/ver,,,,,,,
,5/.,,,,,,
,,,,,,,
0935.train,PERSONELLER İLGİSİZLERDİ .,,,,,,
2/ilgisiz,,,,,,,
,1/personel:domain,,,,,,
,,,,,,,
0936.train,ÇOK İYİ İLGİLENDİ .,,,,,,
3/ilgilen,,,,,,,
,2/iyi:manner,,,,,,
,,1/çok:degree,,,,,
,o:ARG0,,,,,,
,,,,,,,
0937.train,KONFORLU DEĞİLDİ .,,,,,,
1/konforlu,,,,,,,
,2/değil:polarity,,,,,,
,o:ARG0,,,,,,
,,,,,,,
0938.train,LEZZET VE ÇEŞİT OLARAK MEMNUN KALMADIM .,,,,,,
5/memnun 6/kal,,,,,,,
,and,,,,,,
,,1/lezzet:op1,,,,,
,,3/çeşit:op2,,,,,
,ben:ARG0,,,,,,
,,,,,,,
0939.train,HERŞEY MÜKEMMELDİ .,,,,,,
2/mükemmel,,,,,,,
,1/HERŞEY:domain,,,,,,
,,,,,,,
0940.train,KÜÇÜK BİR HAVUZDU .,,,,,,
3/havuz,,,,,,,
,1/küçük:mod,,,,,,
,,,,,,,
0941.train,HÜSEYİN BEY İLE GÖRÜŞÜLDÜ .,,,,,,
4/görüş,,,,,,,
,person:ARG1,,,,,,
,,name:name,,,,,
,,,1/hüseyin:op1,,,,
,,,2/bey:op2,,,,
,,-:wiki,,,,,
,,,,,,,
0942.train,YEMEKLERDEN MEMNUN KALMADIM .,,,,,,
2/memnun 3/kal,,,,,,,
,1/yemek:ARG1,,,,,,
,ben:ARG0,,,,,,
,-:polarity,,,,,,
,,,,,,,
0943.train,BİR KERE GÖRDÜM .,,,,,,
3/gör,,,,,,,
,rate-entity,,,,,,
,,1/bir:frequency,,,,,
,ben:ARG0,,,,,,
,,,,,,,
0944.train,ZENGİN BİR MUTFAĞI VARDI .,,,,,,
4/var,,,,,,,
,3/mutfak,,,,,,
,,1/zengin:mod,,,,,
,,o:poss,,,,,
,,,,,,,
0945.train,ZENGİN BİR MUTFAĞI VARDI .,,,,,,
4/var,,,,,,,
,3/mutfak,,,,,,
,,1/zengin,,,,,
,,o:poss,,,,,
,,,,,,,
0946.train,BİR PROBLEM YAŞAMADIK .,,,,,,
3/yaşa,,,,,,,
,2/problem:ARG1,,,,,,
,biz:ARG0,,,,,,
,-:polarity,,,,,,
,,,,,,,
0947.train,YETERLİ PERSONEL YOKTU .,,,,,,
3/yok,,,,,,,
,2/personel:ARG1,,,,,,
,,1/yeterli:mod,,,,,
,,,,,,,
0948.train,HAVUZ SOĞUKTU .,,,,,,
2/soğuk,,,,,,,
,1/havuz:domain,,,,,,
,,,,,,,
0949.train,FİYATI ÇOK YÜKSEKTİ .,,,,,,
3/yüksek,,,,,,,
,2/çok:degree,,,,,,
,1/fiyat:domain,,,,,,
,,o:poss,,,,,
,,,,,,,
0950.train,YATAKLAR GENİŞ VE GÜZELDİ .,,,,,,
and,,,,,,,
,2/geniş:op1,,,,,,
,,1/yatak:domain,,,,,
,4/güzel:op2,,,,,,
,,1/yatak:domain,,,,,
,,,,,,,
0951.train,YATAKLAR GENİŞ VE GÜZELDİ .,,,,,,
and,,,,,,,
,2/geniş:op1,,,,,,
,,1/yatak:domain,,,,,
,4/güzel:op2,,,,,,
,,1/yatak:domain,,,,,
,,,,,,,
0952.train,OLDUKÇA İYİYDİ .,,,,,,
2/iyi,,,,,,,
,1/oldukça:degree,,,,,,
,o:domain,,,,,,
,,,,,,,
0953.train,YEMEDİM .,,,,,,
1/ye,,,,,,,
,ben:ARG0,,,,,,
,-:polarity,,,,,,
,,,,,,,
0954.train,HAVUZLARI KÜÇÜKTÜ .,,,,,,
2/küçük,,,,,,,
,1/havuz:domain,,,,,,
,,o:poss,,,,,
,,,,,,,
0955.train,SAĞ OLSUN ÇOK İLGİLENDİ .,,,,,,
and,,,,,,,
,1/sağ 2/ol:op1,,,,,,
,,o:ARG0,,,,,
,4/ilgilen:op2,,,,,,
,,3/çok:degree,,,,,
,,o:ARG0,,,,,
,,,,,,,
0956.train,EMRE BEY İLE GÖRÜŞÜLDÜ .,,,,,,
4/görüş,,,,,,,
,person:ARG1,,,,,,
,,name:name,,,,,
,,,1/emre:op1,,,,
,,,2/bey:op2,,,,
,,-:wiki,,,,,
,,,,,,,
0957.train,YEMEKLERDEN DOLAYI .,,,,,,
,,,,,,,
,1/yemek:cause,,,,,,
,,,,,,,
0958.train,YEMEKLERDEN DOLAYI .,,,,,,
ol.,,,,,,,
,1/yemek:cause,,,,,,
,,,,,,,
0959.train,TABİ TERCİH EDERİM .,,,,,,
and,,,,,,,
,1/tabi:op1,,,,,,
,2/tercih 3/et:op2,,,,,,
,,ben:ARG0,,,,,
0960.train,FENA DEĞİL .,,,,,,
1/fena,,,,,,,
,2/değil:polarity,,,,,,
,o:domain,,,,,,
,,,,,,,
0961.train,YEMEKLERİ BEĞENMEDİM .,,,,,,
2/beğen,,,,,,,
,1/yemek:ARG1,,,,,,
,-:polarity,,,,,,
,ben:ARG0,,,,,,
,,,,,,,
0962.train,ÇOCUKLU AİLELER İÇİN UYGUN BİR OTEL .,,,,,,
6/otel,,,,,,,
,2/aile:beneficiary,,,,,,
,,1/çocuklu:mod,,,,,
,4/uygun:mod,,,,,,
,,,,,,,
0963.train,HİZMET KALİTESİ ÇOK .,,,,,,
3/çok,,,,,,,
,2/kalite:domain,,,,,,
,,1/hizmet:poss,,,,,
,,,,,,,
0964.train,HİZMET KALİTESİ ÇOK İYİYDİ .,,,,,,
4/iyi,,,,,,,
,2/kalite:domain,,,,,,
,,1/hizmet:poss,,,,,
,3/çok:degree,,,,,,
,,,,,,,
0965.train,ÇOK GÜZELDİ .,,,,,,
2/güzel,,,,,,,
,1/çok:degree,,,,,,
,o:domain,,,,,,
,,,,,,,
0966.train,PERSONELLERİ GAYET İYİYDİ .,,,,,,
3/iyi,,,,,,,
,2/gayet:degree,,,,,,
,1/personel:domain,,,,,,
,,o:poss,,,,,
,,,,,,,
0967.train,TEMİZLİK YETERLİ DEĞİLDİ .,,,,,,
2/yeterli,,,,,,,
,3/değil:polarity,,,,,,
,1/temizlik:domain,,,,,,
,,,,,,,
0968.train,TEMİZLİK YETERSİZDİ .,,,,,,
2/yetersiz,,,,,,,
,1/temizlik:domain,,,,,,
,,,,,,,
0969.train,HERŞEY GÜZELDİ .,,,,,,
2/güzel,,,,,,,
,1/HERŞEY:domain,,,,,,
,,,,,,,
0970.train,MERKEZE UZAKTI .,,,,,,
2/uzak,,,,,,,
,1/merkez:location,,,,,,
,o:domain,,,,,,
,,,,,,,
0971.train,BEN YAPTIRMADIM PUANLAMA YAPMAK İSTEMİYORUM .,,,,,,
and,,,,,,,
,yap:op1,,,,,,
,,2/yap:ARG1,,,,,
,,,1/ben:ARG0,,,,
,,-:polarity,,,,,
,5/iste:op1,,,,,,
,,-:polarity,,,,,
,,4/yap:ARG1,,,,,
,,,3/puanla:ARG1,,,,
,,ben:ARG0,,,,,
,,,,,,,
0972.train,MÜSAİT DEĞİLİM ANKETE KATILMAK İSTEMİYORUM .,,,,,,
and,,,,,,,
,1/müsait:op1,,,,,,
,,2/değil:polarity,,,,,
,,ben:domain,,,,,
,5/iste:op2,,,,,,
,,-:polarity,,,,,
,,ben:ARG0,,,,,
,,4/katıl:ARG1,,,,,
,,,3/anket:ARG1,,,,
,,,,,,,
0973.train,BİRAZ UFAKTI .,,,,,,
2/ufak,,,,,,,
,1/biraz:degree,,,,,,
,o:domain,,,,,,
,,,,,,,
0974.train,HİZMETE GÖRE FİYAT YÜKSEKTİ .,,,,,,
,1/hizmet,,,,,,
,2/göre,,,,,,
,3/fiyat,,,,,,
,4/yüksek,,,,,,
,5/.,,,,,,
,,,,,,,
0975.train,SADECE GİRİŞTE KARŞILADI .,,,,,,
3/karşıla,,,,,,,
,2/giriş:location,,,,,,
,1/sadece:manner,,,,,,
,o:ARG0,,,,,,
,,,,,,,
0976.train,TESİSTEN ÇOK MEMNUN KALDIK .,,,,,,
3/memnun 4/kal,,,,,,,
,2/çok:degree,,,,,,
,1/tesis:ARG1,,,,,,
,biz:ARG0,,,,,,
,,,,,,,
0977.train,TESİSTEN ÇOK MEMNUN KALDIK .,,,,,,
3/memnun 4/kal,,,,,,,
,2/çok:degree,,,,,,
,1/tesis:ARG1,,,,,,
,biz:ARG0,,,,,,
,,,,,,,
0978.train,PROBLEM YAŞAMADIM .,,,,,,
2/yaşa,,,,,,,
,1/problem:ARG1,,,,,,
,-:polarity,,,,,,
,ben:ARG0,,,,,,
,,,,,,,
0979.train,KESİNLİKLE EVET .,,,,,,
2/evet,,,,,,,
,1/kesinlikle:degree,,,,,,
,,,,,,,
0980.train,DENİZİ ÇOK GÜZEL .,,,,,,
3/güzel,,,,,,,
,2/çok:degree,,,,,,
,1/deniz:domain,,,,,,
,,o:poss,,,,,
,,,,,,,
0981.train,YARDIMCI OLMAYA ÇALIŞTI .,,,,,,
3/çalış,,,,,,,
,1/yardımcı 2/ol:ARG1,,,,,,
,o:ARG0,,,,,,
,,,,,,,
0982.train,HAVUZ PİSTİ .,,,,,,
2/pis,,,,,,,
,1/havuz:domain,,,,,,
,,,,,,,
0983.train,CEM BEYDİ .,,,,,,
person,,,,,,,
,name:name,,,,,,
,,1/cem:op1,,,,,
,,2/bey:op2,,,,,
,,,,,,,
0984.train,HEPSİ İYİYDİ .,,,,,,
2/iyi,,,,,,,
,1/hepsi:domain,,,,,,
,,,,,,,
0985.train,ÜCRETİ BİRAZ PAHALIYDI .,,,,,,
3/pahalı,,,,,,,
,2/biraz:degree,,,,,,
,1/ücret:domain,,,,,,
,,o:poss,,,,,
,,,,,,,
0986.train,ALTI PUAN VERİRİM .,,,,,,
2/puan 3/ver,,,,,,,
,score-quantity:ARG1,,,,,,
,,1/altı:quant,,,,,
,ben:ARG0,,,,,,
,,,,,,,
0987.train,HEP TERCİH EDİYORUM .,,,,,,
2/tercih 3/et,,,,,,,
,1/hep:time,,,,,,
,ben:ARG0,,,,,,
,,,,,,,
0988.train,ÜCRETİ BİRAZ FAZLAYDI .,,,,,,
3/fazla,,,,,,,
,2/biraz:degree,,,,,,
,1/ücret:domain,,,,,,
,,o:poss,,,,,
,,,,,,,
0989.train,HATTA 10 PUAN BİLE VEREBİLİRİM .,,,,,,
mümkün,,,,,,,
,5/ver:ARG1,,,,,,
,,score-quantity:ARG1,,,,,
,,,2/10:quant,,,,
,,,3/puan:unit,,,,
,,ben:ARG0,,,,,
,,,,,,,
0990.train,GENİŞ VE FERAHTI .,,,,,,
and,,,,,,,
,1/geniş:op1,,,,,,
,,o:domain,,,,,
,3/ferah:op2,,,,,,
,,o:domain,,,,,
,,,,,,,
0991.train,KÜÇÜKTÜ HAVUZ .,,,,,,
1/küçük,,,,,,,
,2/havuz:domain,,,,,,
,,,,,,,
0992.train,GÖKHAN BEYDİ .,,,,,,
person,,,,,,,
,name:name,,,,,,
,,1/gökhan:op1,,,,,
,,2/bey:op2,,,,,
,,,,,,,
0993.train,LEZZET OLARAK KÖTÜYDÜ .,,,,,,
3/kötü,,,,,,,
,1/lezzet:domain,,,,,,
,,,,,,,
0994.train,PİSTİ .,,,,,,
1/pis,,,,,,,
,o:domain,,,,,,
,,,,,,,
0995.train,FİYATINA GÖRE İYİYDİ .,,,,,,
,1/fiyat,,,,,,
,2/göre,,,,,,
,3/iyi,,,,,,
,4/.,,,,,,
,,,,,,,
0996.train,GAYET MEMNUNDUK .,,,,,,
2/memnun,,,,,,,
,1/gayet:degree,,,,,,
,biz:ARG0,,,,,,
,,,,,,,
0997.train,ÇOK AKTİVİTE YOKTU .,,,,,,
3/yok,,,,,,,
,2/aktivite:ARG1,,,,,,
,,1/çok:degree,,,,,
,,,,,,,
0998.train,OTELDEN MEMNUN KALDIM .,,,,,,
2/memnun 3/kal,,,,,,,
,1/otel:ARG1,,,,,,
,ben:ARG0,,,,,,
,,,,,,,
0999.train,ÇEŞİT VARDI AMA LEZZET YOKTU .,,,,,,
karşılaştır,,,,,,,
,2/var:ARG1,,,,,,
,,1/çeşit:ARG1,,,,,
,5/yok:ARG2,,,,,,
,,4/lezzet:ARG1,,,,,
,,,,,,,
1000.train,YEMEKLERDE ÇEŞİT YOKTU .,,,,,,
3/yok,,,,,,,
,2/çeşit:ARG1,,,,,,
,1/yemek:location,,,,,,
,,,,,,,
1001.train,HİZMET .,,,,,,
1/hizmet,,,,,,,
,,,,,,,
1002.train,ARADI ARADI .,,,,,,
1/ara 2/ara,,,,,,,
,o:ARG0,,,,,,
,,,,,,,
1003.train,TEMİZLİK YOKTU .,,,,,,
,1/temizlik,,,,,,
,2/yok,,,,,,
,3/.,,,,,,
,,,,,,,
1004.train,HİZMET DAHA İYİ OLABİLİRDİ .,,,,,,
mümkün,,,,,,,
,4/ol:ARG1,,,,,,
,,3/iyi:manner,,,,,
,,,2/daha:degree,,,,
,,1/hizmet:ARG0,,,,,
,,,,,,,
1005.train,5 ÜZERİNDEN 10 PUAN VERİRİM .,,,,,,
,1/5,,,,,,
,2/üzeri,,,,,,
,3/10,,,,,,
4/puan 5/ver,,,,,,,
,6/.,,,,,,
,,,,,,,
1006.train,ÇOK İYİ .,,,,,,
2/iyi,,,,,,,
,1/çok:degree,,,,,,
,o:domain,,,,,,
,,,,,,,
1007.train,İLGİ YOKTU .,,,,,,
2/yok,,,,,,,
,1/ilgi:ARG1,,,,,,
,,,,,,,
1008.train,ÇOK UYGUNDU .,,,,,,
2/uygun,,,,,,,
,1/çok:degree,,,,,,
,o:domain,,,,,,
,,,,,,,
1009.train,ANİMASYON ÇOK KÖTÜYDÜ .,,,,,,
3/kötü,,,,,,,
,2/çok:degree,,,,,,
,1/animasyon:domain,,,,,,
,,,,,,,
1010.train,ÇOK SOĞUKTU .,,,,,,
2/soğuk,,,,,,,
,1/çok:degree,,,,,,
,o:domain,,,,,,
,,,,,,,
1011.train,ARTI 10 PUAN BİLE VERİRİM .,,,,,,
5/ver,1/artı:ARG1,,,,,,
,2/10:ARG1,,,,,,
,3/puan:ARG1,,,,,,
,4/bile,,,,,,
,,,,,,,
,6/.,,,,,,
,,,,,,,
