0000.train,KULLANMADIM .,,,,,,
1/kullan,,,,,,,
,,8/bu:mod,,,,,
,6/jest:cause,,,,,,
,,5/güzel :mod,,,,,
,,3/yap:ARG1-of,,,,,
,,,1/sevgili:ARG0,,,,
,,,,ben:poss,,,
,,,2/ben:ARG2,,,,
,,,,,,,
0604.train,PERSONEL ÇOK SAMİMİ HALKLA İLİŞKİLERDEKİ KUBİLAY BEY BİZİMLE YAKINDAN ALAKADAR OLDU İKRAMLAR İÇİN KENDİSİNE VE KAYA BEYE ÇOK TEŞEKKÜR EDERİZ OTELİ KESİNLİKLE TAVSİYE EDERİM .,,,,,,
and,,4/halk,5/ilişki,,,,
,3/samimi:op1,,,,,,
,,2/çok:degree,,,,,
,,1/personel:domain,,,,,
,10/alakadar 11/ol:op2,,,,,,
,,person:ARG0,,,,,
,,,name:name,,,,
,,,,6/kubilay:op1,,,
,,,,7/bey:op2,,,
,,,,,,,
,,8/biz:ARG1,,,,,
,,9/yakından:manner,,,,,
,19/teşekkür 20/et:op3,,,,,,
,,biz:ARG0,,,,,
,,12/ikram:cause,,,,,
,,18/çok:degree,,,,,
,,and:ARG1,,,,,
,,,14/kendi:ARG1,,,,
,,,name:name,,,,
,,,,16/kaya:op1,,,
,,,,17/bey:op2,,,
,23/tavsiye 24/et:op4,,,,,,
,,ben:ARG0,,,,,
,,21/otel:ARG1,,,,,
,,22/kesinlikle:manner,,,,,
,,,,,,,
0605.train,BİZİ ÇOK GÜZEL AĞIRLADILAR MASAJA BAYILDIM KESİNLİKLE TAVSİYE EDERİM .,,,,,,
and,,,,,,,
,4/ağırla:op1,,,,,,
,,3/güzel:manner,,,,,
,,,2/çok:degree,,,,
,,onlar:ARG0,,,,,
,,1/biz:ARG1,,,,,
,6/bayıl:op2,,,,,,
,,ben:ARG0,,,,,
,,5/masaj:ARG1,,,,,
,8/tavsiye 9/et:op3,,,,,,
,,ben:ARG0,,,,,
,,7/kesinlikle:manner,,,,,
,,,,,,,
0606.train,İYİYDİ .,,,,,,
1/iyi,,,,,,,
,o:domain,,,,,,
,,,,,,,
0607.train,DEKORASYONU ÇOK GÜZELDİ .,,,,,,
3/güzel,,,,,,,
,2/çok:degree,,,,,,
,1/dekorasyon:domain,,,,,,
,,o:poss,,,,,
,,,,,,,
0608.train,DEKORASYONU ÇOK GÜZELDİ .,,,,,,
3/güzel,,,,,,,
,2/çok:degree,,,,,,
,1/dekorasyon:domain,,,,,,
,,o:poss,,,,,
,,,,,,,
0609.train,ÇOK BEĞENDİM .,,,,,,
2/beğen,,,,,,,
,1/çok:degree,,,,,,
,ben:ARG0,,,,,,
,,,,,,,
0610.train,İLGİLENMEDİLER .,,,,,,
1/ilgilen,,,,,,,
,-:polarity,,,,,,
,onlar:ARG0,,,,,,
,,,,,,,
0611.train,ÜCRET BİRAZ FAZLAYDI .,,,,,,
3/fazla,,,,,,,
,1/ücret:domain,,,,,,
,2/biraz:degree,,,,,,
,,,,,,,
0612.train,OTELDEN MEMNUN KALMADIM .,,,,,,
2/memnun 3/kal,,,,,,,
,-:polarity,,,,,,
,1/otel:ARG1,,,,,,
,ben:ARG0,,,,,,
,,,,,,,
0613.train,BEKLEDİĞİM GİBİ DEĞİLDİ .,,,,,,
example,,,,,,,
,thing,,,,,,
,,1/bekle:ARG1-of,,,,,
,,,ben:ARG0,,,,
,-:polarity,,,,,,
,,,,,,,
0614.train,KONFORLU BİR ODAYDI .,,,,,,
3/oda,,,,,,,
,1/konforlu:mod,,,,,,
,,,,,,,
0615.train,ANİMASYON ÇOK ZAYIFTI .,,,,,,
3/zayıf,,,,,,,
,2/çok:degree,,,,,,
,1/animasyon:domain,,,,,,
,,,,,,,
0616.train,KENDİSİ DÖNÜŞ YAPACAK .,,,,,,
3/yap,,,,,,,
,2/dönüş:ARG1,,,,,,
,1/kendi:ARG0,,,,,,
,,o:poss,,,,,
,,,,,,,
0617.train,HAVUZU BİRAZ KÜÇÜKTÜ .,,,,,,
3/küçük,,,,,,,
,2/biraz:degree,,,,,,
,1/havuz:domain,,,,,,
,,o:poss,,,,,
,,,,,,,
0618.train,ÇOK GÜZELDİ .,,,,,,
2/güzel,,,,,,,
,1/çok:degree,,,,,,
,o:domain,,,,,,
,,,,,,,
0619.train,DÜŞÜNÜRÜM .,,,,,,
1/düşün,,,,,,,
,ben:ARG0,,,,,,
,,,,,,,
0620.train,100 PUAN .,,,,,,
score-quantity,,,,,,,
,1/100:quant,,,,,,
,2/puan:unit,,,,,,
,,,,,,,
0621.train,ÜCRETE GÖRE KALİTESİ ORTA .,,,,,,
4/orta,,,,,,,
,3/kalite:domain,,,,,,
,,o:poss,,,,,
,,have-degree:ARG1-of,,,,,
,,,1/ücret:ARG4,,,,
,,,,,,,
0622.train,FİYAT PERFORMANS OLARAK YETERLİ HİZMETİ ALAMADIM .,,,,,,
mümkün,,,,,,,
,6/al:ARG1,,,,,,
,,5/hizmet:ARG1,,,,,
,,,4/yeterli:mod,,,,
,,,have-degree:ARG1-of,,,,
,,,,and:ARG4,,,
,,,,,1/fiyat:op1,,
,,,,,2/performans:op2,,
,-:polarity,,,,,,
,ben:ARG0,,,,,,
,,,,,,,
0623.train,HER ŞEY ÇOK GÜZELDİ .,,,,,,
4/güzel,,,,,,,
,3/çok:degree,,,,,,
,2/şey:domain,,,,,,
,,1/her:mod,,,,,
,,,,,,,
0624.train,OTELİN KONUMU GÜZELDİ .,,,,,,
3/güzel,,,,,,,
,2/konum:domain,,,,,,
,,1/otel:poss,,,,,
,,,,,,,
0625.train,OTELİN KONUMU GÜZELDİ .,,,,,,
3/güzel,,,,,,,
,2/konum:domain,,,,,,
,,1/otel:poss,,,,,
,,,,,,,
0626.train,ÇOK GÜZEL İLGİLENDİLER .,,,,,,
3/ilgilen,,,,,,,
,2/güzel:manner,,,,,,
,,1/çok:degree,,,,,
,onlar:ARG0,,,,,,
,,,,,,,
0627.train,HİZMET KALİTESİ GÜZELDİ .,,,,,,
3/güzel,,,,,,,
,2/kalite:domain,,,,,,
,,1/hizmet:poss,,,,,
,,,,,,,
0628.train,ÇALIŞANLAR İYİYDİ .,,,,,,
2/iyi,,,,,,,
,1/çalışan:domain,,,,,,
,,,,,,,
0629.train,ACENTAMIZA GELECEKLER .,,,,,,
2/gel,,,,,,,
,1/acenta:ARG1,,,,,,
,,biz:poss,,,,,
,onlar:ARG0,,,,,,
,,,,,,,
0630.train,ÇOK PİSTİ .,,,,,,
2/pis,,,,,,,
,1/çok:degree,,,,,,
,o:domain,,,,,,
,,,,,,,
0631.train,ÜCRETE GÖRE KALİTE DÜŞÜKTÜ .,,,,,,
4/düşük,,,,,,,
,3/kalite:domain,,,,,,
,,have-degree:ARG1-of,,,,,
,,,1/ücret:ARG4,,,,
,,,,,,,
0632.train,ÜCRET BİRAZ PAHALIYDI .,,,,,,
3/pahalı,,,,,,,
,2/biraz:degree,,,,,,
,1/ücret:domain,,,,,,
,,,,,,,
0633.train,MUHTEŞEMDİ .,,,,,,
1/muhteşem,,,,,,,
,o:domain,,,,,,
,,,,,,,
0634.train,ODALARDA KALİTELİ MALZEME VARDI .,,,,,,
4/var,,,,,,,
,3/malzeme:ARG1,,,,,,
,,2/kaliteli:mod,,,,,
,1/oda:location,,,,,,
,,,,,,,
0635.train,ODALARDA KALİTELİ MALZEME VARDI .,,,,,,
4/var,,,,,,,
,3/malzeme:ARG1,,,,,,
,,2/kaliteli:mod,,,,,
,1/oda:location,,,,,,
,,,,,,,
0636.train,ODALARDA KALİTELİ MALZEME VARDI .,,,,,,
4/var,,,,,,,
,3/malzeme:ARG1,,,,,,
,,2/kaliteli:mod,,,,,
,1/oda:location,,,,,,
,,,,,,,
0637.train,FATİH BEY İLE GÖRÜŞÜLDÜ .,,,,,,
4/görüş,,,,,,,
,person:ARG1,,,,,,
,,name:name,,,,,
,,,1/fatih:op1,,,,
,,,2/bey:op2,,,,
,,-:wiki,,,,,
,,,,,,,
0638.train,BİR SIKINTI OLMADI .,,,,,,
3/ol,,,,,,,
,2/sıkıntı:ARG0,,,,,,
,-:polarity,,,,,,
,,,,,,,
0639.train,FARKLI FİRMADAN OTELDEN .,,,,,,
3/otel,,,,,,,
,2/firma:source,,,,,,
,,1/farklı:mod,,,,,
,,,,,,,
0640.train,VAR .,,,,,,
1/var,,,,,,,
,,,,,,,
0641.train,BİR SORUN YOKTU .,,,,,,
3/yok,,,,,,,
,2/sorun:ARG1,,,,,,
,,,,,,,
0642.train,BİZİMLE HİÇ İLGİLENMEDİ .,,,,,,
3/ilgilen,,,,,,,
,-:polarity,,,,,,
,2/hiç:degree,,,,,,
,o:ARG0,,,,,,
,1/biz:ARG1,,,,,,
,,,,,,,
0643.train,AKTİVİTELER YETERSİZDİ .,,,,,,
2/yetersiz,,,,,,,
,1/aktivite:domain,,,,,,
,,,,,,,
0644.train,HAMAM SAUNAYI KULLANMADIM .,,,,,,
3/kullan,,,,,,,
,and:ARG1,,,,,,
,,1/hamam:op1,,,,,
,,2/sauna:op2,,,,,
,ben:ARG0,,,,,,
,-:polarity,,,,,,
,,,,,,,
0645.train,STANDARTTI .,,,,,,
1/standart,,,,,,,
,o:domain,,,,,,
,,,,,,,
0646.train,PERSONELLERİ İLGİLİ .,,,,,,
2/ilgili,,,,,,,
,1/personel:domain,,,,,,
,,o:poss,,,,,
,,,,,,,
0647.train,ŞU AN DÜŞÜNMÜYOR .,,,,,,
3/düşün,,,,,,,
,2/an:time,,,,,,
,,1/şu:mod,,,,,
,o:ARG0,,,,,,
,-:polarity,,,,,,
,,,,,,,
0648.train,UYUMLUYDU .,,,,,,
1/uyum,,,,,,,
,o:domain,,,,,,
,,,,,,,
0649.train,ÜCRETİ FAZLAYDI .,,,,,,
2/fazla,,,,,,,
,1/ücret:domain,,,,,,
,,o:poss,,,,,
,,,,,,,
0650.train,SADECE GİRİŞTE GÖRDÜK .,,,,,,
3/gör,,,,,,,
,2/giriş:location,,,,,,
,biz:ARG0,,,,,,
,,,,,,,
0651.train,KÜÇÜK BİR ODAYDI .,,,,,,
3/oda,,,,,,,
,1/küçük:mod,,,,,,
,,,,,,,
0652.train,LEZZETİ İYİ DEĞİLDİ .,,,,,,
2/iyi,,,,,,,
,1/lezzet:domain,,,,,,
,,o:poss,,,,,
,-:polarity,,,,,,
,,,,,,,
0653.train,FENA DEĞİL .,,,,,,
1/fena,,,,,,,
,-:polarity,,,,,,
,o:domain,,,,,,
,,,,,,,
0654.train,ÇOCUKLAR İÇİN UYGUN .,,,,,,
3/uygun,,,,,,,
,1/çocuk:beneficiary,,,,,,
,o:domain,,,,,,
,,,,,,,
0655.train,ÇOCUKLAR İÇİN UYGUN BİR .,,,,,,
3/uygun,,,,,,,
,1/çocuk:beneficiary,,,,,,
,o:domain,,,,,,
,,,,,,,
0656.train,ÇOK GÜZELDİ .,,,,,,
2/güzel,,,,,,,
,1/çok:degree,,,,,,
,o:domain,,,,,,
,,,,,,,
0657.train,MEHMET BEYDİ .,,,,,,
person,,,,,,,
,name:name,,,,,,
,,1/mehmet:op1,,,,,
,,2/bey:op2,,,,,
,,,,,,,
0658.train,TAM PUAN VERİYORUM .,,,,,,
2/puan 3/ver,,,,,,,
,ben:ARG0,,,,,,
,score-quantity,,,,,,
,,1/tam,,,,,
,,,,,,,
0659.train,YEMEKLERİ İYİ DEĞİLDİ .,,,,,,
2/iyi,,,,,,,
,1/yemek:domain,,,,,,
,,o:poss,,,,,
,-:polarity,,,,,,
,,,,,,,
0660.train,YEMEKLERİ İYİ DEĞİLDİ .,,,,,,
2/iyi,,,,,,,
,1/yemek:domain,,,,,,
,,o:poss,,,,,
,-:polarity,,,,,,
,,,,,,,
0661.train,GÖRMEDİK .,,,,,,
1/gör,,,,,,,
,biz:ARG0,,,,,,
,-:polarity,,,,,,
,,,,,,,
0662.train,ÇOK BAŞARILIYDI .,,,,,,
2/başarılı,,,,,,,
,1/çok:degree,,,,,,
,o:domain,,,,,,
,,,,,,,
0663.train,TAM PUAN VERİYORUM İLGİLENDİ .,,,,,,
and,,,,,,,
,2/puan 3/ver:op1,,,,,,
,,1/tam:quantity,,,,,
,,ben:ARG0,,,,,
,4/ilgilen:op2,,,,,,
,,o:ARG0,,,,,
,,,,,,,
0664.train,ÇOK MÜKEMMELDİ .,,,,,,
2/mükemmel,,,,,,,
,1/çok:degree,,,,,,
,o:domain,,,,,,
,,,,,,,
0665.train,İLGİLENDİLER SAĞ OLSUNLAR .,,,,,,
and,,,,,,,
,1/ilgilen:op1,,,,,,
,,onlar:ARG0,,,,,
,2/sağ 3/ol:op2,,,,,,
,,onlar:ARG0,,,,,
,,,,,,,
0666.train,ÇOK UFAKTI .,,,,,,
2/ufak,,,,,,,
,1/çok:degree,,,,,,
,o:domain,,,,,,
,,,,,,,
0667.train,TAM PUAN VERİYORUM .,,,,,,
2/puan 3/ver,,,,,,,
,ben:ARG0,,,,,,
,1/tam:degree,,,,,,
,,,,,,,
0668.train,MEHMET BEY .,,,,,,
person,,,,,,,
,name:name,,,,,,
,,1/mehmet:op1,,,,,
,,2/bey:op2,,,,,
,,,,,,,
0669.train,İYİYDİ .,,,,,,
1/iyi,,,,,,,
,o:domain,,,,,,
,,,,,,,
0670.train,PERSONEL SAYISI YETERSİZ .,,,,,,
3/yetersiz,,,,,,,
,2/sayı:domain,,,,,,
,,1/personel:poss,,,,,
,,,,,,,
0671.train,REZERVASYONU BEN YAPTIRMADIM PUAN VERMEK İSTEMİYORUM .,,,,,,
and,,,,,,,
,yap:op1,,,,,,
,,3/yap:ARG1,,,,,
,,,2/ben:ARG0,,,,
,,,1/rezervasyon:ARG1,,,,
,6/iste:op2,,,,,,
,,ben:ARG0,,,,,
,,-:polarity,,,,,
,,4/puan 5/ver:ARG1,,,,,
,,,,,,,
0672.train,KONUM OLARAK GÜZEL .,,,,,,
3/güzel,,,,,,,
,1/konum:domain,,,,,,
,,,,,,,
0673.train,BAKIMSIZDI .,,,,,,
1/bakımsız,,,,,,,
,o:domain,,,,,,
,,,,,,,
0674.train,EMRE BEYDİ .,,,,,,
person,,,,,,,
,name:name,,,,,,
,,1/emre:op1,,,,,
,,2/bey:op2,,,,,
,,,,,,,
0675.train,BİR SIKINTI YAŞAMADIM .,,,,,,
3/yaşa,,,,,,,
,ben:ARG0,,,,,,
,2/sıkıntı:ARG1,,,,,,
,-:polarity,,,,,,
,,,,,,,
0676.train,YİYECEK İÇECEKLERDEN YARARLANMADIM .,,,,,,
3/yararlan,,,,,,,
,ben:ARG0,,,,,,
,-:polarity,,,,,,
,and:ARG1,,,,,,
,,1/yiyecek:op1,,,,,
,,2/içecek:op2,,,,,
,,,,,,,
0677.train,DAHA İYİ OLABİLİR .,,,,,,
mümkün,,,,,,,
,3/ol:ARG1,,,,,,
,,2/iyi:manner,,,,,
,,,1/daha:degree,,,,
,,,,,,,
0678.train,BİR SIKINTI YAŞAMADIK .,,,,,,
3/yaşa,,,,,,,
,2/sıkıntı:ARG1,,,,,,
,-:polarity,,,,,,
,biz:ARG0,,,,,,
,,,,,,,
0679.train,ÇOK İYİ DEĞERLENDİRİRİM .,,,,,,
3/değerlendir,,,,,,,
,2/iyi:manner,,,,,,
,,1/çok:degree,,,,,
,ben:ARG0,,,,,,
,,,,,,,
0680.train,ŞU ANDA MÜSAİT DEĞİLİM .,,,,,,
3/müsait,,,,,,,
,-:polarity,,,,,,
,ben:domain,,,,,,
,2/an:time,,,,,,
,,1/şu:mod,,,,,
,,,,,,,
0681.train,GÜLER YÜZLÜ DEĞİLLERDİ .,,,,,,
1/güler 2/yüz,,,,,,,
,-:polarity,,,,,,
,o:poss,,,,,,
,,,,,,,
0682.train,İDARE EDER .,,,,,,
1/idare 2/et,,,,,,,
,o:ARG0,,,,,,
,,,,,,,
0683.train,HAMAM SAUNA KULLANMADIM .,,,,,,
3/kullan,,,,,,,
,and:ARG1,,,,,,
,,1/hamam::op1,,,,,
,,2/sauna:op2,,,,,
,ben:ARG0,,,,,,
,-:polarity,,,,,,
,,,,,,,
0684.train,ÇEŞİT OLARAK İYİYDİ .,,,,,,
3/iyi,,,,,,,
,1/çeşit:domain,,,,,,
,,,,,,,
0685.train,GÜZEL BİR TESİS .,,,,,,
3/tesis,,,,,,,
,1/güzel:mod,,,,,,
,,,,,,,
0686.train,KONUM İYİYDİ .,,,,,,
2/iyi,,,,,,,
,1/konum:domain,,,,,,
,,,,,,,
0687.train,ÇOCUKLU AİLELERE TAVSİYE EDERİM .,,,,,,
3/tavsiye 4/et,,,,,,,
,2/aile:ARG2,,,,,,
,,1/çocuklu:mod,,,,,
,ben:ARG0,,,,,,
,,,,,,,
0688.train,SADECE MESAJ GELDİ .,,,,,,
3/gel,,,,,,,
,2/mesaj:ARG0,,,,,,
,1/sadece:manner,,,,,,
,,,,,,,
0689.train,TESİSİN KONUMU GÜZELDİ .,,,,,,
3/güzel,,,,,,,
,2/konum:domain,,,,,,
,,1/tesis:poss,,,,,
,,,,,,,
0690.train,PERSONELLER İLGİLİLERDİ .,,,,,,
2/ilgili,,,,,,,
,1/personel:domain,,,,,,
,,,,,,,
0691.train,BİRAZ DAHA UCUZ OLABİLİRDİ .,,,,,,
mümkün,,,,,,,
,4/ol:ARG1,,,,,,
,,3/ucuz:ARG1,,,,,
,,,2/daha:degree,,,,
,,,,1/biraz:degree,,,
,,,,,,,
0692.train,YEMEKLERİ GÜZELDİ .,,,,,,
2/güzel,,,,,,,
,1/yemek:domain,,,,,,
,,o:poss,,,,,
,,,,,,,
0693.train,BİRAZ DAHA İYİ OLABİLİRDİ .,,,,,,
mümkün,,,,,,,
,4/ol:ARG1,,,,,,
,,3/iyi:ARG1,,,,,
,,,2/daha:degree,,,,
,,,,1/biraz:degree,,,
,,,,,,,
0694.train,ÇOK İYİ DEĞERLENDİRİRİM .,,,,,,
3/değerlendir,,,,,,,
,2/iyi:manner,,,,,,
,,1/çok:degree,,,,,
,ben:ARG0,,,,,,
,,,,,,,
0695.train,ÇOK MEMNUN KALDIM .,,,,,,
2/memnun 3/kal,,,,,,,
,ben:ARG0,,,,,,
,1/çok:degree,,,,,,
,,,,,,,
0696.train,HERŞEY İYİYDİ .,,,,,,
2/iyi,,,,,,,
,1/HERŞEY:domain,,,,,,
,,,,,,,
0697.train,İYİYDİ GÜZELDİ .,,,,,,
and,,,,,,,
,1/iyi:op1,,,,,,
,,o:domain,,,,,
,2/güzel:op2,,,,,,
,,o:domain,,,,,
,,,,,,,
0698.train,HEP AYNI ŞEYLER VARDI .,,,,,,
4/var,,,,,,,
,3/şey:ARG1,,,,,,
,,2/aynı:mod,,,,,
,1/hep:time,,,,,,
,,,,,,,
0699.train,ÖDEDİĞİM ÜCRETİN TAM OLARAK KARŞILIĞINI ALAMADIM .,,,,,,
mümkün,,,,,,,
,6/al:ARG1,,,,,,
,,ben:ARG0,,,,,
,,5/karşılık:ARG1,,,,,
,,,2/ücret:poss,,,,
,,,,1/öde:ARG1-of,,,
,,,,,ben:ARG0,,
,,3/tam:degree,,,,,
,-:polarity,,,,,,
,,,,,,,
0700.train,ARADI SORDU .,,,,,,
and,,,,,,,
,1/ara:op1,,,,,,
,,o:ARG0,,,,,
,2/sor:op2,,,,,,
,,o:ARG0,,,,,
,,,,,,,
0701.train,BİR SORUN YAŞAMADIK .,,,,,,
3/yaşa,,,,,,,
,2/sorun:ARG1,,,,,,
,-:polarity,,,,,,
,biz:ARG0,,,,,,
,,,,,,,
0702.train,TEMİZLİĞİ İYİYDİ .,,,,,,
2/iyi,,,,,,,
,1/temizlik:domain,,,,,,
,,o:poss,,,,,
,,,,,,,
0703.train,VERDİĞİMİZ ÜCRETİN KARŞILIĞINI ALAMADIK .,,,,,,
mümkün,,,,,,,
,4/al:ARG1,,,,,,
,,3/karşılık:ARG1,,,,,
,,,2/ücret:poss,,,,
,,,,1/ver:ARG1-of,,,
,,,,,biz:ARG0,,
,,biz:ARG0,,,,,
,-:polarity,,,,,,
,,,,,,,
0704.train,PERSONEL YETERSİZLİĞİ VARDI .,,,,,,
2/yetersiz,,,,,,,
,1/personel:domain,,,,,,
,,,,,,,
0705.train,PERSONEL GÜLERYÜZLÜYDÜ .,,,,,,
2/güleryüzlü,,,,,,,
,1/personel:domain,,,,,,
,,,,,,,
0706.train,ÇEŞİT YETERSİZ .,,,,,,
2/yetersiz,,,,,,,
,1/çeşit:domain,,,,,,
,,,,,,,
0707.train,3135 .,,,,,,
1/3135,,,,,,,
,,,,,,,
0708.train,GAYET İYİYDİ .,,,,,,
2/iyi,,,,,,,
,1/gayet:degree,,,,,,
,o:domain,,,,,,
,,,,,,,
0709.train,GENEL OLARAK MEMNUNUM .,,,,,,
3/memnun,,,,,,,
,ben:domain,,,,,,
,1/genel:degree,,,,,,
,,,,,,,
0710.train,YEMEK YEMEDİM .,,,,,,
2/ye,,,,,,,
,1/yemek:ARG1,,,,,,
,ben:ARG0,,,,,,
,-:polarity,,,,,,
,,,,,,,
0711.train,ÇOK MEMNUN KALDIM .,,,,,,
2/memnun 3/kal,,,,,,,
,ben:ARG0,,,,,,
,1/çok:degree,,,,,,
,,,,,,,
0712.train,YAPTIRIRIM .,,,,,,
1/yap,,,,,,,
,yap:ARG1,,,,,,
,,ben:ARG0,,,,,
,,,,,,,
0713.train,ODALAR ÇOK GÜZELDİ .,,,,,,
3/güzel,,,,,,,
,2/çok:degree,,,,,,
,1/oda:domain,,,,,,
,,,,,,,
0714.train,PERSONEL GÜLER YÜZLÜ DEĞİLDİ .,,,,,,
2/güler 3/yüz,,,,,,,
,1/personel:poss,,,,,,
,-:polarity,,,,,,
,,,,,,,
0715.train,YILDIZLI BEŞ VERİYORUM .,,,,,,
3/ver,,,,,,,
,2/beş:ARG1,,,,,,
,,1/yıldızlı:mod,,,,,
,ben:ARG0,,,,,,
,,,,,,,
0716.train,ÇOK MEMNUN KALDIM .,,,,,,
2/memnun 3/kal,,,,,,,
,1/çok:degree,,,,,,
,ben:ARG0,,,,,,
,,,,,,,
0717.train,HER ŞEY GAYET GÜZELDİ .,,,,,,
4/güzel,,,,,,,
,2/şey:domain,,,,,,
,,1/her:mod,,,,,
,3/gayet:degree,,,,,,
,,,,,,,
0718.train,REZERVASYONU ARKADAŞIM YAPTIRDI .,,,,,,
yap,,,,,,,
,3/yap:ARG1,,,,,,
,,2/arkadaş:ARG0,,,,,
,,,ben:poss,,,,
,,1/rezervasyon:ARG1,,,,,
,,,,,,,
0719.train,ÇOK BÜYÜK DEĞİLDİ .,,,,,,
2/büyük,,,,,,,
,1/çok:degree,,,,,,
,-:polarity,,,,,,
,o:domain,,,,,,
,,,,,,,
0720.train,DENİZİ KÖTÜYDÜ .,,,,,,
2/kötü,,,,,,,
,1/deniz:domain,,,,,,
,,,,,,,
0721.train,PERSONELLERİ İYİYDİ TEMİZ BİR TESİS KONUMU İYİYDİ .,,,,,,
and,,,,,,,
,2/iyi:op1,,,,,,
,,1/personel:domain,,,,,
,5/tesis:op2,,,,,,
,,3/temiz:mod,,,,,
,7/iyi:op3,,,,,,
,,6/konumdomain,,,,,
,,,,,,,
0722.train,HEP AYNI YEMEKLER VARDI .,,,,,,
4/var,,,,,,,
,3/yemek:ARG1,,,,,,
,,2/aynı:mod,,,,,
,1/hep:time,,,,,,
,,,,,,,
0723.train,10 PUAN BİLE VEREBİLİRİM .,,,,,,
mümkün,,,,,,,
,4/ver:ARG1,,,,,,
,,score-quantity:ARG 1,,,,,
,,,1/10:quant,,,,
,,,2/puan:unit,,,,
,ben:ARG0,,,,,,
,,,,,,,
0724.train,HEPSİ ÇOK GÜZELDİ .,,,,,,
3/güzel,,,,,,,
,2/çok:degree,,,,,,
,1/hepsi:domain,,,,,,
,,,,,,,
0725.train,PROBLEM YOK .,,,,,,
2/yok,,,,,,,
,1/problem:ARG1,,,,,,
,,,,,,,
0726.train,GÜZEL OTEL .,,,,,,
2/otel,,,,,,,
,1/güzel:mod,,,,,,
,,,,,,,
0727.train,HEPSİ ÇOK İYİYDİ .,,,,,,
3/iyi,,,,,,,
,2/çok:degree,,,,,,
,1/hepsi:domain,,,,,,
,,,,,,,
0728.train,HAVUZLAR KÜÇÜKTÜ .,,,,,,
2/küçük,,,,,,,
,1/havuz:domain,,,,,,
,,,,,,,
0729.train,GAYET BAŞARILIYDI .,,,,,,
2/başarılı,,,,,,,
,1/gayet:degree,,,,,,
,o:domain,,,,,,
,,,,,,,
0730.train,FİYAT PAHALIYDI .,,,,,,
2/pahalı,,,,,,,
,1/fiyat:domain,,,,,,
,,,,,,,
0731.train,KATILMAK İSTEMİYORUM .,,,,,,
2/iste,,,,,,,
,1/katıl:ARG1,,,,,,
,ben:ARG0,,,,,,
,-:polarity,,,,,,
,,,,,,,
0732.train,EŞİM GÖRÜŞTÜ .,,,,,,
2/görüş,,,,,,,
,1/eş:ARG0,,,,,,
,,ben:poss,,,,,
,,,,,,,
0733.train,ANİMASYONLAR ZAYIFTI .,,,,,,
2/zayıf,,,,,,,
,1/animasyon:domain,,,,,,
,,,,,,,
0734.train,BİR PROBLEM YOKTU .,,,,,,
3/yok,,,,,,,
,2/problem:ARG1,,,,,,
,,,,,,,
0735.train,ÇOK İYİYDİ .,,,,,,
2/iyi,,,,,,,
,1/çok:degree,,,,,,
,o:domain,,,,,,
,,,,,,,
0736.train,HİZMET KÖTÜYDÜ .,,,,,,
2/kötü,,,,,,,
,1/hizmet:domain,,,,,,
,,,,,,,
0737.train,10 PUAN VERİYORUM HATTA .,,,,,,
2/puan 3/ver,,,,,,,
,score-quantity:ARG 1,,,,,,
,,1/10:quant,,,,,
,,,,,,,
0738.train,15 PUAN VERİYORUM .,,,,,,
2/puan 3/ver,,,,,,,
,score-quantity:ARG1,,,,,,
,,1/15:quant,,,,,
,,2/puan:unit,,,,,
,ben:ARG0,,,,,,
,,,,,,,
0739.train,İYİLERDİ .,,,,,,
1/iyi,,,,,,,
,onlar:domain,,,,,,
,,,,,,,
0740.train,SORUN OLMADI .,,,,,,
2/ol,,,,,,,
,1/sorun:ARG0,,,,,,
,-:polarity,,,,,,
,,,,,,,
0741.train,SOĞUKTU .,,,,,,
1/soğuk,,,,,,,
,o:domain,,,,,,
,,,,,,,
0742.train,ÇOK İLGİLENMEDİ .,,,,,,
2/ilgilen,,,,,,,
,1/çok:degree,,,,,,
,-:polarity,,,,,,
,o:ARG0,,,,,,
,,,,,,,
0743.train,ODALAR ÇOK KÜÇÜKTÜ .,,,,,,
3/küçük,,,,,,,
,2/çok:degree,,,,,,
,1/oda:domain,,,,,,
,,,,,,,
0744.train,ÇOK KONFORLU DEĞİLDİ .,,,,,,
2/konforlu,,,,,,,
,1/çok:degree,,,,,,
,-:polarity,,,,,,
,o:domain,,,,,,
,,,,,,,
0745.train,ORANTILI .,,,,,,
1/orantı,,,,,,,
,o:poss,,,,,,
,,,,,,,
0746.train,YEMEKLER LEZİZDİ .,,,,,,
2/leziz,,,,,,,
,1/yemek:domain,,,,,,
,,,,,,,
0747.train,TATİL PLANI YOK .,,,,,,
3/yok,,,,,,,
,2/plan:ARG1,,,,,,
,,1/tatil:poss,,,,,
,,,,,,,
0748.train,YEMEKLER GÜZEL .,,,,,,
2/güzel,,,,,,,
,1/yemek:domain,,,,,,
,,,,,,,
0749.train,TAVSİYE EDERİM .,,,,,,
1/tavsiye 2/et,,,,,,,
,ben:ARG0,,,,,,
,,,,,,,
0750.train,GÜZELDİ .,,,,,,
1/güzel,,,,,,,
,o:domain,,,,,,
,,,,,,,
0751.train,TESİS KONUMU İTİBARİ .,,,,,,
3/itibari,,,,,,,
,2/konum:domain,,,,,,
,,1/tesis:poss,,,,,
,,,,,,,
0752.train,TESİS KONUMU İTİBARİ .,,,,,,
3/itibari,,,,,,,
,2/konum:domain,,,,,,
